"Year.Code","Month.Code","Age.of.Mother","Births","UnemploymentRate","CENSUSPOPEstThousands","BirthsPer1000Pop"
"2003","1","15-19 years",34928,5.50588235294118,290326.418,0.120305965404774
"2003","1","20-24 years",84714,5.50588235294118,290326.418,0.291788809931861
"2003","1","25-29 years",86521,5.50588235294118,290326.418,0.298012838776525
"2003","1","30-34 years",76967,5.50588235294118,290326.418,0.265105051514809
"2003","1","35-39 years",37346,5.50588235294118,290326.418,0.128634521988281
"2003","1","40-44 years",8234,5.528,290326.418,0.0283611806900742
"2003","1","45-49 years",342,6.18461538461538,290326.418,0.00117798442992535
"2003","1","50-54 years",14,6.8,290326.418,4.82215848507455e-05
"2003","1","Under 15 years",504,5.8952380952381,290326.418,0.00173597705462684
"2003","10","15-19 years",35360,5.52941176470588,290326.418,0.121793945737311
"2003","10","20-24 years",89694,5.52941176470588,290326.418,0.308941916543055
"2003","10","25-29 years",93927,5.52941176470588,290326.418,0.323522057162569
"2003","10","30-34 years",83630,5.52941176470588,290326.418,0.288055081504846
"2003","10","35-39 years",41172,5.52941176470588,290326.418,0.141812792248207
"2003","10","40-44 years",9200,5.558,290326.418,0.0316884700447756
"2003","10","45-49 years",437,5.88235294117647,290326.418,0.00150520232712684
"2003","10","Under 15 years",413,5.93,290326.418,0.00142253675309699
"2003","11","15-19 years",33387,5.46274509803922,290326.418,0.114998146672274
"2003","11","20-24 years",81961,5.46274509803922,290326.418,0.282306379710854
"2003","11","25-29 years",84354,5.46274509803922,290326.418,0.290548826321413
"2003","11","30-34 years",74455,5.46274509803922,290326.418,0.256452721433018
"2003","11","35-39 years",36716,5.46274509803922,290326.418,0.126464550669998
"2003","11","40-44 years",8166,5.52857142857143,290326.418,0.0281269615636563
"2003","11","45-49 years",365,5.62,290326.418,0.00125720560503729
"2003","11","Under 15 years",436,5.68947368421053,290326.418,0.00150175792820893
"2003","12","15-19 years",35743,5.41176470588235,290326.418,0.123113150522871
"2003","12","20-24 years",88899,5.41176470588235,290326.418,0.306203619403316
"2003","12","25-29 years",90893,5.41176470588235,290326.418,0.313071750845629
"2003","12","30-34 years",78975,5.41176470588235,290326.418,0.272021404541973
"2003","12","35-39 years",39204,5.41176470588235,290326.418,0.135034215177759
"2003","12","40-44 years",8800,5.41176470588235,290326.418,0.0303107104776114
"2003","12","45-49 years",395,5.93125,290326.418,0.0013605375725746
"2003","12","50-54 years",11,6.6,290326.418,3.78883880970143e-05
"2003","12","Under 15 years",430,5.83,290326.418,0.00148109153470147
"2003","2","15-19 years",32063,5.56470588235294,290326.418,0.110437762504961
"2003","2","20-24 years",77260,5.56470588235294,290326.418,0.266114260397757
"2003","2","25-29 years",81375,5.56470588235294,290326.418,0.280287961944958
"2003","2","30-34 years",72889,5.56470588235294,290326.418,0.251058792727571
"2003","2","35-39 years",34900,5.56470588235294,290326.418,0.120209522235073
"2003","2","40-44 years",7787,5.586,290326.418,0.0268215343737682
"2003","2","45-49 years",301,6.28181818181818,290326.418,0.00103676407429103
"2003","2","Under 15 years",423,5.98947368421053,290326.418,0.0014569807422761
"2003","3","15-19 years",34266,5.62549019607843,290326.418,0.118025773321117
"2003","3","20-24 years",83577,5.62549019607843,290326.418,0.287872528362197
"2003","3","25-29 years",89949,5.62549019607843,290326.418,0.309820238267122
"2003","3","30-34 years",81965,5.62549019607843,290326.418,0.282320157306525
"2003","3","35-39 years",37966,5.62549019607843,290326.418,0.130770049317386
"2003","3","40-44 years",8131,5.62549019607843,290326.418,0.0280064076015294
"2003","3","45-49 years",347,6.1375,290326.418,0.00119520642451491
"2003","3","Under 15 years",505,6.02083333333333,290326.418,0.00173942145354475
"2003","4","15-19 years",32822,5.67450980392157,290326.418,0.113052061283655
"2003","4","20-24 years",81271,5.67450980392157,290326.418,0.279929744457495
"2003","4","25-29 years",88187,5.67450980392157,290326.418,0.303751207373764
"2003","4","30-34 years",81159,5.67450980392157,290326.418,0.279543971778689
"2003","4","35-39 years",37869,5.67450980392157,290326.418,0.130435942622349
"2003","4","40-44 years",7779,5.7,290326.418,0.0267939791824249
"2003","4","45-49 years",272,6.21,290326.418,0.000936876505671626
"2003","4","50-54 years",15,6.9,290326.418,5.16659837686559e-05
"2003","4","Under 15 years",486,5.97826086956522,290326.418,0.00167397787410445
"2003","5","15-19 years",33345,5.72156862745098,290326.418,0.114853481917722
"2003","5","20-24 years",85435,5.72156862745098,290326.418,0.294272221551674
"2003","5","25-29 years",92517,5.72156862745098,290326.418,0.318665454688316
"2003","5","30-34 years",85956,5.72156862745098,290326.418,0.296066753387906
"2003","5","35-39 years",40128,5.72156862745098,290326.418,0.138216839777908
"2003","5","40-44 years",8366,5.72156862745098,290326.418,0.0288158413472383
"2003","5","45-49 years",319,6.05,290326.418,0.00109876325481341
"2003","5","Under 15 years",425,6.18947368421053,290326.418,0.00146386954011192
"2003","6","15-19 years",33004,5.73725490196078,290326.418,0.113678941886715
"2003","6","20-24 years",84275,5.73725490196078,290326.418,0.290276718806898
"2003","6","25-29 years",90121,5.73725490196078,290326.418,0.310412674881002
"2003","6","30-34 years",82107,5.73725490196078,290326.418,0.282809261952868
"2003","6","35-39 years",38881,5.73725490196078,290326.418,0.133921674327274
"2003","6","40-44 years",8030,5.80612244897959,290326.418,0.0276585233108204
"2003","6","45-49 years",292,6.06,290326.418,0.00100576448402983
"2003","6","Under 15 years",426,6.17894736842105,290326.418,0.00146731393902983
"2003","7","15-19 years",36263,5.73529411764706,290326.418,0.124904237960185
"2003","7","20-24 years",91918,5.73529411764706,290326.418,0.316602259736487
"2003","7","25-29 years",97131,5.73529411764706,290326.418,0.334557911295554
"2003","7","30-34 years",87111,5.73529411764706,290326.418,0.300045034138092
"2003","7","35-39 years",41740,5.73529411764706,290326.418,0.14376921083358
"2003","7","40-44 years",8940,5.776,290326.418,0.0307929263261189
"2003","7","45-49 years",392,6.18333333333333,290326.418,0.00135020437582087
"2003","7","50-54 years",15,6.9,290326.418,5.16659837686559e-05
"2003","7","Under 15 years",500,6.12608695652174,290326.418,0.0017221994589552
"2003","8","15-19 years",36858,5.68823529411765,290326.418,0.126953655316341
"2003","8","20-24 years",91798,5.68823529411765,290326.418,0.316188931866338
"2003","8","25-29 years",95847,5.68823529411765,290326.418,0.330135303084957
"2003","8","30-34 years",85264,5.68823529411765,290326.418,0.293683229336712
"2003","8","35-39 years",40517,5.68823529411765,290326.418,0.139556710956975
"2003","8","40-44 years",8771,5.72,290326.418,0.030210822908992
"2003","8","45-49 years",326,6.27692307692308,290326.418,0.00112287404723879
"2003","8","50-54 years",10,6.9,290326.418,3.44439891791039e-05
"2003","8","Under 15 years",447,6.02777777777778,290326.418,0.00153964631630594
"2003","9","15-19 years",36541,5.6156862745098,290326.418,0.125861780859364
"2003","9","20-24 years",91503,5.6156862745098,290326.418,0.315172834185555
"2003","9","25-29 years",95544,5.6156862745098,290326.418,0.32909165021283
"2003","9","30-34 years",85068,5.6156862745098,290326.418,0.293008127148801
"2003","9","35-39 years",41203,5.6156862745098,290326.418,0.141919568614662
"2003","9","40-44 years",8737,5.646,290326.418,0.0300937133457831
"2003","9","45-49 years",303,5.94166666666667,290326.418,0.00104365287212685
"2003","9","Under 15 years",488,5.98571428571429,290326.418,0.00168086667194027
"2004","1","15-19 years",35707,5.36862745098039,293045.739,0.121847873038004
"2004","1","20-24 years",85358,5.36862745098039,293045.739,0.291278761777185
"2004","1","25-29 years",88249,5.36862745098039,293045.739,0.301144115936113
"2004","1","30-34 years",76279,5.36862745098039,293045.739,0.260297250048055
"2004","1","35-39 years",37687,5.36862745098039,293045.739,0.128604497470615
"2004","1","40-44 years",8513,5.36862745098039,293045.739,0.029050072623646
"2004","1","45-49 years",350,5.70714285714286,293045.739,0.0011943528037444
"2004","1","Under 15 years",537,5.65652173913043,293045.739,0.00183247844460212
"2004","10","15-19 years",35120,5.11176470588235,293045.739,0.119844772764295
"2004","10","20-24 years",87964,5.11176470588235,293045.739,0.300171571510207
"2004","10","25-29 years",93222,5.11176470588235,293045.739,0.31811416305903
"2004","10","30-34 years",80843,5.11176470588235,293045.739,0.275871610608882
"2004","10","35-39 years",41108,5.11176470588235,293045.739,0.140278443018071
"2004","10","40-44 years",9078,5.11176470588235,293045.739,0.0309780992925476
"2004","10","45-49 years",380,5.24,293045.739,0.00129672590120821
"2004","10","50-54 years",10,5.3,293045.739,3.41243658212686e-05
"2004","10","Under 15 years",459,5.46,293045.739,0.00156630839119623
"2004","11","15-19 years",34554,5.0921568627451,293045.739,0.117913333658812
"2004","11","20-24 years",85636,5.0921568627451,293045.739,0.292227419147016
"2004","11","25-29 years",89137,5.0921568627451,293045.739,0.304174359621042
"2004","11","30-34 years",77164,5.0921568627451,293045.739,0.263317256423237
"2004","11","35-39 years",39197,5.0921568627451,293045.739,0.133757276709627
"2004","11","40-44 years",8970,5.0921568627451,293045.739,0.0306095561416779
"2004","11","45-49 years",366,5.32666666666667,293045.739,0.00124895178905843
"2004","11","Under 15 years",409,5.44705882352941,293045.739,0.00139568656208989
"2004","12","15-19 years",35978,5.07058823529412,293045.739,0.12277264335176
"2004","12","20-24 years",88706,5.07058823529412,293045.739,0.302703599454145
"2004","12","25-29 years",92756,5.07058823529412,293045.739,0.316523967611759
"2004","12","30-34 years",78215,5.07058823529412,293045.739,0.266903727271052
"2004","12","35-39 years",40226,5.07058823529412,293045.739,0.137268673952635
"2004","12","40-44 years",9014,5.11020408163265,293045.739,0.0307597033512915
"2004","12","45-49 years",387,5.28666666666667,293045.739,0.00132061295728309
"2004","12","50-54 years",10,5.8,293045.739,3.41243658212686e-05
"2004","12","Under 15 years",548,5.42173913043478,293045.739,0.00187001524700552
"2004","2","15-19 years",32899,5.33921568627451,293045.739,0.112265751115392
"2004","2","20-24 years",79356,5.33921568627451,293045.739,0.270797317411259
"2004","2","25-29 years",84491,5.33921568627451,293045.739,0.288320179260481
"2004","2","30-34 years",73910,5.33921568627451,293045.739,0.252213187784996
"2004","2","35-39 years",36146,5.33921568627451,293045.739,0.123345932697557
"2004","2","40-44 years",8034,5.33921568627451,293045.739,0.0274155155008072
"2004","2","45-49 years",330,5.70833333333333,293045.739,0.00112610407210186
"2004","2","Under 15 years",408,5.73157894736842,293045.739,0.00139227412550776
"2004","3","15-19 years",34924,5.31372549019608,293045.739,0.119175935194198
"2004","3","20-24 years",86042,5.31372549019608,293045.739,0.293612868399359
"2004","3","25-29 years",93389,5.31372549019608,293045.739,0.318684039968245
"2004","3","30-34 years",82903,5.31372549019608,293045.739,0.282901229968063
"2004","3","35-39 years",39461,5.31372549019608,293045.739,0.134658159967308
"2004","3","40-44 years",8507,5.31372549019608,293045.739,0.0290295980041532
"2004","3","45-49 years",376,5.67857142857143,293045.739,0.0012830761548797
"2004","3","50-54 years",10,6.4,293045.739,3.41243658212686e-05
"2004","3","Under 15 years",487,5.72272727272727,293045.739,0.00166185661549578
"2004","4","15-19 years",32768,5.28823529411765,293045.739,0.111818721923133
"2004","4","20-24 years",82059,5.28823529411765,293045.739,0.280021133492748
"2004","4","25-29 years",90370,5.28823529411765,293045.739,0.308381893926804
"2004","4","30-34 years",80316,5.28823529411765,293045.739,0.274073256530101
"2004","4","35-39 years",38593,5.28823529411765,293045.739,0.131696165014022
"2004","4","40-44 years",8143,5.28823529411765,293045.739,0.027787471088259
"2004","4","45-49 years",359,5.63571428571429,293045.739,0.00122506473298354
"2004","4","Under 15 years",479,5.545,293045.739,0.00163455712283877
"2004","5","15-19 years",32660,5.25686274509804,293045.739,0.111450178772263
"2004","5","20-24 years",83163,5.25686274509804,293045.739,0.283788463479416
"2004","5","25-29 years",91242,5.25686274509804,293045.739,0.311357538626419
"2004","5","30-34 years",81921,5.25686274509804,293045.739,0.279550217244415
"2004","5","35-39 years",39231,5.25686274509804,293045.739,0.133873299553419
"2004","5","40-44 years",8350,5.286,293045.739,0.0284938454607593
"2004","5","45-49 years",361,5.68571428571429,293045.739,0.0012318896061478
"2004","5","Under 15 years",448,5.55,293045.739,0.00152877158879283
"2004","6","15-19 years",33634,5.22352941176471,293045.739,0.114773892003255
"2004","6","20-24 years",85758,5.22352941176471,293045.739,0.292643736410035
"2004","6","25-29 years",93648,5.22352941176471,293045.739,0.319567861043016
"2004","6","30-34 years",82564,5.22352941176471,293045.739,0.281744413966722
"2004","6","35-39 years",39816,5.22352941176471,293045.739,0.135869574953963
"2004","6","40-44 years",8405,5.28979591836735,293045.739,0.0286815294727763
"2004","6","45-49 years",359,5.19166666666667,293045.739,0.00122506473298354
"2004","6","Under 15 years",433,5.685,293045.739,0.00147758504006093
"2004","7","15-19 years",35934,5.18823529411765,293045.739,0.122622496142147
"2004","7","20-24 years",90872,5.18823529411765,293045.739,0.310094937091032
"2004","7","25-29 years",96719,5.18823529411765,293045.739,0.330047453786728
"2004","7","30-34 years",84532,5.18823529411765,293045.739,0.288460089160348
"2004","7","35-39 years",41396,5.18823529411765,293045.739,0.141261224753724
"2004","7","40-44 years",8901,5.216,293045.739,0.0303740980175112
"2004","7","45-49 years",379,5.54705882352941,293045.739,0.00129331346462608
"2004","7","Under 15 years",432,5.67368421052632,293045.739,0.0014741726034788
"2004","8","15-19 years",35644,5.16078431372549,293045.739,0.12163288953333
"2004","8","20-24 years",89404,5.16078431372549,293045.739,0.30508548018847
"2004","8","25-29 years",95845,5.16078431372549,293045.739,0.327064984213949
"2004","8","30-34 years",83186,5.16078431372549,293045.739,0.283866949520805
"2004","8","35-39 years",41320,5.16078431372549,293045.739,0.141001879573482
"2004","8","40-44 years",8908,5.188,293045.739,0.0303979850735861
"2004","8","45-49 years",325,5.40769230769231,293045.739,0.00110904188919123
"2004","8","Under 15 years",515,5.55454545454545,293045.739,0.00175740483979533
"2004","9","15-19 years",35440,5.12745098039216,293045.739,0.120936752470576
"2004","9","20-24 years",90136,5.12745098039216,293045.739,0.307583383766587
"2004","9","25-29 years",95417,5.12745098039216,293045.739,0.325604461356799
"2004","9","30-34 years",83830,5.12745098039216,293045.739,0.286064558679695
"2004","9","35-39 years",41425,5.12745098039216,293045.739,0.141360185414605
"2004","9","40-44 years",8809,5.12745098039216,293045.739,0.0300601538519555
"2004","9","45-49 years",305,5.25,293045.739,0.00104079315754869
"2004","9","Under 15 years",440,5.45,293045.739,0.00150147209613582
"2005","1","15-19 years",34552,5.05882352941176,295753.151,0.116827157658922
"2005","1","20-24 years",85259,5.05882352941176,295753.151,0.288277571047755
"2005","1","25-29 years",88966,5.05882352941176,295753.151,0.300811672501843
"2005","1","30-34 years",74891,5.05882352941176,295753.151,0.253221308874576
"2005","1","35-39 years",37923,5.05882352941176,295753.151,0.128225176542582
"2005","1","40-44 years",8726,5.082,295753.151,0.0295043348498424
"2005","1","45-49 years",382,5.15384615384615,295753.151,0.00129161768423559
"2005","1","50-54 years",15,5.7,295753.151,5.07179718940678e-05
"2005","1","Under 15 years",515,5.50434782608696,295753.151,0.00174131703502966
"2005","10","15-19 years",34848,4.8843137254902,295753.151,0.117827992304298
"2005","10","20-24 years",87541,4.8843137254902,295753.151,0.295993465171906
"2005","10","25-29 years",93832,4.8843137254902,295753.151,0.317264582584278
"2005","10","30-34 years",77836,4.8843137254902,295753.151,0.263178937356444
"2005","10","35-39 years",40759,4.8843137254902,295753.151,0.137814254428687
"2005","10","40-44 years",8749,4.916,295753.151,0.0295821024067466
"2005","10","45-49 years",387,4.9,295753.151,0.00130852367486695
"2005","10","50-54 years",16,5.2,295753.151,5.4099170020339e-05
"2005","10","Under 15 years",370,5.10666666666667,295753.151,0.00125104330672034
"2005","11","15-19 years",34632,4.83137254901961,295753.151,0.117097653509024
"2005","11","20-24 years",85154,4.83137254901961,295753.151,0.287922545244497
"2005","11","25-29 years",91558,4.83137254901961,295753.151,0.309575738045137
"2005","11","30-34 years",74876,4.83137254901961,295753.151,0.253170590902682
"2005","11","35-39 years",39731,4.83137254901961,295753.151,0.134338382754881
"2005","11","40-44 years",8579,4.88775510204082,295753.151,0.0290072987252805
"2005","11","45-49 years",469,4.74444444444444,295753.151,0.00158578192122119
"2005","11","Under 15 years",420,5.39473684210526,295753.151,0.0014201032130339
"2005","12","15-19 years",36163,4.73333333333333,295753.151,0.122274267840345
"2005","12","20-24 years",90122,4.73333333333333,295753.151,0.304720337535812
"2005","12","25-29 years",94848,4.73333333333333,295753.151,0.32069987988057
"2005","12","30-34 years",76423,4.73333333333333,295753.151,0.258401304404023
"2005","12","35-39 years",40559,4.73333333333333,295753.151,0.137138014803433
"2005","12","40-44 years",8961,4.73333333333333,295753.151,0.0302989164095161
"2005","12","45-49 years",469,4.85,295753.151,0.00158578192122119
"2005","12","50-54 years",15,5.1,295753.151,5.07179718940678e-05
"2005","12","Under 15 years",465,5.32631578947368,295753.151,0.0015722571287161
"2005","2","15-19 years",31504,5.02352941176471,295753.151,0.106521265770048
"2005","2","20-24 years",77922,5.02352941176471,295753.151,0.263469720395304
"2005","2","25-29 years",84299,5.02352941176471,295753.151,0.285031620846535
"2005","2","30-34 years",71346,5.02352941176471,295753.151,0.241234961516944
"2005","2","35-39 years",35532,5.02352941176471,295753.151,0.120140731822668
"2005","2","40-44 years",8000,5.056,295753.151,0.0270495850101695
"2005","2","45-49 years",378,5.23333333333333,295753.151,0.00127809289173051
"2005","2","Under 15 years",399,5.53684210526316,295753.151,0.0013490980523822
"2005","3","15-19 years",34710,4.9843137254902,295753.151,0.117361386962873
"2005","3","20-24 years",86129,4.9843137254902,295753.151,0.291219213417611
"2005","3","25-29 years",95972,4.9843137254902,295753.151,0.324500346574499
"2005","3","30-34 years",81906,4.9843137254902,295753.151,0.276940413730368
"2005","3","35-39 years",40479,4.9843137254902,295753.151,0.136867518953331
"2005","3","40-44 years",8980,5.016,295753.151,0.0303631591739153
"2005","3","45-49 years",382,5.02857142857143,295753.151,0.00129161768423559
"2005","3","50-54 years",12,5.6,295753.151,4.05743775152543e-05
"2005","3","Under 15 years",479,5.365,295753.151,0.0016195939024839
"2005","4","15-19 years",32226,4.92941176470588,295753.151,0.108962490817215
"2005","4","20-24 years",81792,4.92941176470588,295753.151,0.276554957143973
"2005","4","25-29 years",91465,4.92941176470588,295753.151,0.309261286619394
"2005","4","30-34 years",78827,4.92941176470588,295753.151,0.266529704699579
"2005","4","35-39 years",38679,4.92941176470588,295753.151,0.130781362326043
"2005","4","40-44 years",8326,4.958,295753.151,0.0281518555993339
"2005","4","45-49 years",391,5.09333333333333,295753.151,0.00132204846737203
"2005","4","Under 15 years",489,5.30526315789474,295753.151,0.00165340588374661
"2005","5","15-19 years",32742,4.88823529411765,295753.151,0.110707189050371
"2005","5","20-24 years",85007,4.88823529411765,295753.151,0.287425509119935
"2005","5","25-29 years",95446,4.88823529411765,295753.151,0.32272183636008
"2005","5","30-34 years",82354,4.88823529411765,295753.151,0.278455190490937
"2005","5","35-39 years",41122,4.88823529411765,295753.151,0.139041629348524
"2005","5","40-44 years",8500,4.94489795918367,295753.151,0.0287401840733051
"2005","5","45-49 years",378,4.9125,295753.151,0.00127809289173051
"2005","5","50-54 years",13,5.4,295753.151,4.39555756415255e-05
"2005","5","Under 15 years",472,5.24285714285714,295753.151,0.0015959255156
"2005","6","15-19 years",34185,4.85686274509804,295753.151,0.115586257946581
"2005","6","20-24 years",87204,4.85686274509804,295753.151,0.294854001403353
"2005","6","25-29 years",96095,4.85686274509804,295753.151,0.32491623394403
"2005","6","30-34 years",82828,4.85686274509804,295753.151,0.28005787840279
"2005","6","35-39 years",40876,4.85686274509804,295753.151,0.138209854609461
"2005","6","40-44 years",8635,4.90204081632653,295753.151,0.0291966458203517
"2005","6","45-49 years",360,4.78,295753.151,0.00121723132545763
"2005","6","Under 15 years",406,5.35294117647059,295753.151,0.0013727664392661
"2005","7","15-19 years",35462,4.84705882352941,295753.151,0.119904047953829
"2005","7","20-24 years",89237,4.84705882352941,295753.151,0.301727977194062
"2005","7","25-29 years",98170,4.84705882352941,295753.151,0.331932220056043
"2005","7","30-34 years",82465,4.84705882352941,295753.151,0.278830503482954
"2005","7","35-39 years",41787,4.84705882352941,295753.151,0.141290126102494
"2005","7","40-44 years",8790,4.90204081632653,295753.151,0.0297207315299238
"2005","7","45-49 years",413,4.87647058823529,295753.151,0.00139643482615
"2005","7","50-54 years",10,5.3,295753.151,3.38119812627119e-05
"2005","7","Under 15 years",486,5.2952380952381,295753.151,0.0016432622893678
"2005","8","15-19 years",36837,4.87058823529412,295753.151,0.124553195377452
"2005","8","20-24 years",93048,4.87058823529412,295753.151,0.314613723253282
"2005","8","25-29 years",101131,4.87058823529412,295753.151,0.341943947707932
"2005","8","30-34 years",84718,4.87058823529412,295753.151,0.286448342861443
"2005","8","35-39 years",43232,4.87058823529412,295753.151,0.146175957394956
"2005","8","40-44 years",9210,4.896,295753.151,0.0311408347429576
"2005","8","45-49 years",396,4.96666666666667,295753.151,0.00133895445800339
"2005","8","Under 15 years",469,5.27894736842105,295753.151,0.00158578192122119
"2005","9","15-19 years",36732,4.90196078431373,295753.151,0.124198169574193
"2005","9","20-24 years",91973,4.90196078431373,295753.151,0.31097893526754
"2005","9","25-29 years",99814,4.90196078431373,295753.151,0.337490909775632
"2005","9","30-34 years",82221,4.90196078431373,295753.151,0.278005491140143
"2005","9","35-39 years",42477,4.90196078431373,295753.151,0.143623152809621
"2005","9","40-44 years",9086,4.928,295753.151,0.0307215661753
"2005","9","45-49 years",343,5.01538461538462,295753.151,0.00115975095731102
"2005","9","Under 15 years",446,5.44444444444444,295753.151,0.00150801436431695
"2006","1","15-19 years",36124,4.62352941176471,298593.212,0.120980647075125
"2006","1","20-24 years",87838,4.62352941176471,298593.212,0.294172795863826
"2006","1","25-29 years",92976,4.62352941176471,298593.212,0.311380152875009
"2006","1","30-34 years",74400,4.62352941176471,298593.212,0.249168423828737
"2006","1","35-39 years",39143,4.62352941176471,298593.212,0.131091392660326
"2006","1","40-44 years",8710,4.62352941176471,298593.212,0.0291701205853266
"2006","1","45-49 years",417,4.575,298593.212,0.00139654882710462
"2006","1","50-54 years",11,5,298593.212,3.68394175015606e-05
"2006","1","Under 15 years",422,5.135,298593.212,0.00141329401687805
"2006","10","15-19 years",38193,4.4078431372549,298593.212,0.127909806603373
"2006","10","20-24 years",94016,4.4078431372549,298593.212,0.314863152347884
"2006","10","25-29 years",101104,4.4078431372549,298593.212,0.338601133370708
"2006","10","30-34 years",80469,4.4078431372549,298593.212,0.269493735175735
"2006","10","35-39 years",43450,4.4078431372549,298593.212,0.145515699131164
"2006","10","40-44 years",8977,4.4078431372549,298593.212,0.0300643137192282
"2006","10","45-49 years",484,4.51111111111111,298593.212,0.00162093437006867
"2006","10","50-54 years",15,4.9,298593.212,5.02355693203099e-05
"2006","10","Under 15 years",405,4.69444444444444,298593.212,0.00135636037164837
"2006","11","15-19 years",36869,4.37254901960784,298593.212,0.123475680351367
"2006","11","20-24 years",90270,4.37254901960784,298593.212,0.302317656169625
"2006","11","25-29 years",96750,4.37254901960784,298593.212,0.324019422115999
"2006","11","30-34 years",76679,4.37254901960784,298593.212,0.25680088132747
"2006","11","35-39 years",41233,4.37254901960784,298593.212,0.138090881985623
"2006","11","40-44 years",8934,4.37254901960784,298593.212,0.0299203050871766
"2006","11","45-49 years",423,4.3875,298593.212,0.00141664305483274
"2006","11","Under 15 years",414,4.68947368421053,298593.212,0.00138650171324055
"2006","12","15-19 years",37749,4.33137254901961,298593.212,0.126422833751492
"2006","12","20-24 years",91654,4.33137254901961,298593.212,0.306952724698912
"2006","12","25-29 years",98530,4.33137254901961,298593.212,0.329980709675343
"2006","12","30-34 years",76601,4.33137254901961,298593.212,0.256539656367004
"2006","12","35-39 years",41467,4.33137254901961,298593.212,0.138874556867019
"2006","12","40-44 years",8966,4.33137254901961,298593.212,0.0300274743017266
"2006","12","45-49 years",439,4.64666666666667,298593.212,0.00147022766210774
"2006","12","50-54 years",11,4.9,298593.212,3.68394175015606e-05
"2006","12","Under 15 years",377,4.69285714285714,298593.212,0.00126258730891712
"2006","2","15-19 years",33199,4.53725490196078,298593.212,0.111184711057665
"2006","2","20-24 years",80764,4.53725490196078,298593.212,0.270481701372367
"2006","2","25-29 years",87863,4.53725490196078,298593.212,0.294256521812693
"2006","2","30-34 years",71200,4.53725490196078,298593.212,0.238451502373738
"2006","2","35-39 years",36931,4.53725490196078,298593.212,0.123683320704558
"2006","2","40-44 years",8206,4.562,298593.212,0.0274822054561642
"2006","2","45-49 years",384,4.60625,298593.212,0.00128603057459993
"2006","2","Under 15 years",405,4.98888888888889,298593.212,0.00135636037164837
"2006","3","15-19 years",36059,4.48823529411765,298593.212,0.12076295960807
"2006","3","20-24 years",89300,4.48823529411765,298593.212,0.299069089353578
"2006","3","25-29 years",98686,4.48823529411765,298593.212,0.330503159596274
"2006","3","30-34 years",80918,4.48823529411765,298593.212,0.270997453217389
"2006","3","35-39 years",41760,4.48823529411765,298593.212,0.139855824987743
"2006","3","40-44 years",8938,4.48823529411765,298593.212,0.0299337012389953
"2006","3","45-49 years",417,4.65,298593.212,0.00139654882710462
"2006","3","50-54 years",10,4.9,298593.212,3.34903795468733e-05
"2006","3","Under 15 years",474,4.84583333333333,298593.212,0.00158744399052179
"2006","4","15-19 years",32512,4.45882352941176,298593.212,0.108883921982794
"2006","4","20-24 years",81517,4.45882352941176,298593.212,0.273003526952247
"2006","4","25-29 years",92478,4.45882352941176,298593.212,0.309712331973575
"2006","4","30-34 years",75499,4.45882352941176,298593.212,0.252849016540939
"2006","4","35-39 years",38743,4.45882352941176,298593.212,0.129751777478451
"2006","4","40-44 years",8015,4.45882352941176,298593.212,0.0268425392068189
"2006","4","45-49 years",343,4.59285714285714,298593.212,0.00114872001845775
"2006","4","Under 15 years",443,4.91,298593.212,0.00148362381392649
"2006","5","15-19 years",34098,4.46666666666667,298593.212,0.114195496178929
"2006","5","20-24 years",87846,4.46666666666667,298593.212,0.294199588167463
"2006","5","25-29 years",99333,4.46666666666667,298593.212,0.332669987152956
"2006","5","30-34 years",82164,4.46666666666667,298593.212,0.27517035450893
